Tanggal,Beras Premium,Beras Medium,Beras SPHP,Jagung Tk Peternak,Kedelai Biji Kering (Impor),Bawang Merah,Bawang Putih Bonggol,Cabai Merah Keriting,Cabai Merah Besar,Daging Sapi Murni,Cabai Rawit Merah,Daging Ayam Ras,Telur Ayam Ras,Gula Konsumsi,Minyak Goreng Kemasan,Minyak Goreng Curah,Tepung Terigu (Curah),Minyakita,Tepung Terigu Kemasan,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Garam Konsumsi,Daging Kerbau Beku (Impor),Daging Kerbau Segar (Lokal)
25/02/2025,15000,13000,0,0,0,32833,43167,42000,45000,113333,82333,35200,28000,17600,19000,19400,9400,16380,11600,23000,30000,30500,10000,0,0
26/02/2025,15375,13000,0,0,0,33333,43889,45778,54444,115556,83556,35125,28375,17750,19750,19250,9625,16238,11750,22500,32500,33286,10000,0,0
27/02/2025,15375,13000,0,0,0,34111,43889,47000,49444,116667,81889,35125,28625,17750,19938,19625,9625,16238,11750,22500,32500,33714,10000,0,0
28/02/2025,15375,13000,0,0,0,32667,43889,45000,46111,115556,78000,35125,28625,17750,20063,19625,9625,16238,11750,22500,32500,33714,10000,0,0
01/03/2025,15375,13000,0,0,0,32778,44000,44889,46111,115556,77222,35250,28625,17750,19938,19625,9625,16238,11750,22583,32500,33714,10000,0,0
02/03/2025,15375,13000,0,0,0,34667,43222,56111,64500,115556,93611,35125,28625,17750,20063,19625,9625,16238,11750,23000,32583,33714,10000,0,0
03/03/2025,15375,13000,0,0,0,34722,43111,56111,63889,115556,98556,35125,28625,17688,20188,19625,9625,16238,11750,22583,32667,33714,10000,0,0
04/03/2025,15375,13000,0,0,0,34556,43222,47222,55000,115556,88000,35250,28688,17625,18813,19625,9750,16238,11750,22667,32500,33714,10000,0,0
05/03/2025,15167,13000,0,0,0,36429,42571,48571,51429,115556,77000,34875,28667,17500,19417,19500,9667,16317,11667,22750,31250,32000,10000,0,0
06/03/2025,15375,13000,0,0,0,36000,43111,47444,47222,116111,73000,34875,28750,17625,19938,19625,9750,16238,11750,23000,32583,33714,10000,0,0
07/03/2025,15375,13000,0,0,0,38889,43111,43333,44444,115556,72222,35000,28625,17563,19938,19625,9750,16175,11750,22833,32583,34000,10000,0,0
08/03/2025,15375,13000,0,0,0,39000,43444,39444,43889,115556,72222,34875,28625,17563,20000,19625,9750,16488,11750,24833,31500,33143,10000,0,0
09/03/2025,15375,13000,0,0,0,38313,44125,37444,38889,116111,70000,34938,28750,17563,20250,19625,9938,16113,11750,24833,31583,33214,10000,0,0
10/03/2025,15375,13000,0,0,0,38444,43222,38333,40000,115556,69444,35000,28625,17563,20188,19625,9750,16113,11750,25000,31750,33571,10000,0,0
11/03/2025,15375,13000,0,0,0,40333,43111,38333,41111,118333,71111,34875,28625,17563,20250,19625,9938,16113,11750,25000,31667,33571,10000,0,0
12/03/2025,15375,13000,0,0,0,41778,44222,43889,42222,118333,75000,35000,28500,17563,20125,19625,9750,15988,11813,24583,31750,33571,10000,0,0
13/03/2025,15375,13000,0,0,0,42444,43667,44444,45000,116667,79222,35000,28750,17563,20250,19625,9750,15925,11750,24833,31500,33571,10000,0,0
14/03/2025,15375,13000,0,0,0,42222,44389,43111,42667,115556,80000,34625,28250,17563,20188,19625,9750,15925,11500,24583,31583,33571,10000,0,0
15/03/2025,15375,13000,0,0,0,44444,43222,38444,37778,120000,82778,34500,28250,17563,20188,19625,9750,15925,11750,24667,31500,33571,10000,0,0
16/03/2025,15375,13000,0,0,0,44889,42889,38333,37667,118889,82000,34375,28125,17500,20250,19625,9750,15925,12125,24833,32000,33714,10000,0,0
17/03/2025,15375,13000,0,0,0,45000,43222,35444,40222,120000,80000,34500,28125,17500,20438,19625,9750,15925,11750,24833,31667,34071,10000,0,0
18/03/2025,15375,13000,0,0,0,44889,43222,38333,41000,120000,80333,34375,27875,17500,20000,19625,9750,15925,11750,24667,31583,34000,10000,0,0
19/03/2025,15375,13000,0,0,0,45000,43222,40222,37889,118889,80556,34750,27750,17500,20188,19625,9750,15925,11750,25000,31500,34000,10000,0,0
20/03/2025,15375,13000,0,0,0,44722,43222,41667,41000,118889,82833,34750,27750,17500,20375,19625,9813,15925,11875,25000,31667,34000,10000,0,0
21/03/2025,15375,13000,0,0,0,44556,43222,41111,43111,120000,76111,34750,27750,17500,20625,19625,9750,15925,11750,25000,31750,34000,10000,0,0
22/03/2025,15000,13000,0,0,0,42333,42167,40000,45000,113333,74167,34625,26400,17200,19400,19400,9600,15880,11600,27000,28000,31000,10000,0,0
23/03/2025,15375,13000,0,0,0,44111,43222,41889,41556,118889,79000,34750,27375,17500,20563,19625,9750,15925,11563,25000,31667,34000,10000,0,0
24/03/2025,15375,13000,0,0,0,44556,43222,39889,40222,120000,77778,34750,27375,17500,20625,19625,9750,15925,12000,24917,31500,34000,10000,0,0
25/03/2025,15375,13000,0,0,0,44444,43111,44000,41667,120000,81444,34750,27375,17563,20750,19625,10000,15925,11750,25000,31500,34000,10000,0,0
26/03/2025,15375,13000,0,0,0,44444,43333,44556,41556,120000,82222,34625,27375,17500,20625,19625,9750,15925,11750,24833,31500,34000,10000,0,0
27/03/2025,15375,13000,0,0,0,44556,43222,43000,42444,118889,76111,34625,26250,17500,20625,19625,9500,15925,11750,25000,31500,34000,10000,0,0
28/03/2025,15375,13000,0,0,0,43778,43111,43000,44333,120000,75000,34375,25875,17500,20750,19625,9500,15925,11875,25000,31500,34000,10000,0,0
29/03/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/03/2025,15000,13000,0,0,0,43667,42000,40000,45000,110000,148333,34000,24667,17333,19667,19000,9667,16000,11333,27000,28000,28000,10000,0,0
31/03/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2025,15375,13000,0,0,0,43333,43667,41667,38222,118889,64444,35125,25857,17500,20625,19625,9750,15925,11750,25000,31500,34000,10000,0,0
04/04/2025,15375,13000,0,0,0,44111,43889,38556,37222,120000,60000,31625,25625,17500,20750,19625,9750,15925,11813,24833,31500,34000,10000,0,0
05/04/2025,15375,13000,0,0,0,44111,44333,38778,36889,120000,67778,35125,25625,17500,20750,19625,9750,15925,11750,25000,32500,34000,10000,0,0
06/04/2025,15375,13000,0,0,0,43222,43889,35778,35778,120000,75556,35250,25625,17500,20750,19625,9750,15925,11750,25000,32500,34000,10000,0,0
07/04/2025,15375,13000,0,0,0,44222,45889,41889,37111,120000,73333,35000,25625,17500,20750,19625,9750,15925,11750,25000,32500,34000,10000,0,0
08/04/2025,15375,13000,0,0,0,44444,45778,41667,36889,120000,73333,35000,25625,17500,20750,19625,9750,15925,11750,25000,31500,33571,10000,0,0
09/04/2025,15375,13000,0,0,0,45111,46667,38444,38778,120000,75000,35125,25500,17500,20750,19625,9750,15925,11750,25000,31500,33571,10000,0,0
10/04/2025,15375,13000,0,0,0,46444,46667,38556,34667,118889,75222,35000,25500,17500,20750,19625,9750,15925,11750,25000,31500,33643,10000,0,0
11/04/2025,15375,13000,0,0,0,46667,46667,38556,34333,118889,73333,34875,25500,17500,20750,19625,9750,15925,11750,25000,31500,33571,10000,0,0
12/04/2025,15375,13000,0,0,0,46667,46667,41222,35000,120000,73333,33875,25500,17500,20750,19625,9750,15925,11750,25000,31500,33571,10000,0,0
13/04/2025,15375,13000,0,0,0,45111,46000,36667,36778,118889,69667,33625,25500,17500,20750,19625,9750,15925,11750,25000,31500,33571,10000,0,0
14/04/2025,15375,13000,0,0,0,45000,45778,38333,36667,118889,70000,33750,25375,17500,20750,19625,9750,15925,11750,25000,31500,33571,10000,0,0
15/04/2025,15375,13000,0,0,0,44556,44778,41778,35000,120000,70222,32875,25500,17375,20750,19625,9750,15925,11750,25000,31500,33571,10000,0,0
16/04/2025,15375,13000,0,0,0,43889,44111,39667,35000,118889,68000,32875,25375,17375,20750,19625,9750,15925,11500,25000,31500,33571,10000,0,0
17/04/2025,15375,13000,0,0,0,42667,43889,41111,34778,118889,66000,32750,25500,17375,19625,19625,9750,15925,11750,24917,31583,33643,10000,0,0
18/04/2025,15375,13000,0,0,0,43667,43222,43889,33889,118889,61667,32125,25125,17375,20750,19500,9750,15925,11750,25000,31583,33571,10000,0,0
19/04/2025,15167,13000,0,0,0,45333,44667,44167,30833,118889,52500,32125,24833,17167,19667,19333,9667,15900,11667,25083,31500,33571,10000,0,0
20/04/2025,15375,13000,0,0,0,45222,43667,43000,37222,118889,59000,33000,25125,17375,20750,19500,9750,15925,11750,25083,31500,33571,10000,0,0
21/04/2025,15375,13000,0,0,0,45222,43222,42778,36889,118889,59444,33750,25125,17375,20750,19500,9750,15925,11750,25083,31500,33571,10000,0,0
22/04/2025,15375,13000,0,0,0,43667,44778,47778,37111,118889,57444,33625,25125,17375,20750,19500,9750,15925,11750,25000,31500,33571,10000,0,0
23/04/2025,15375,13000,0,0,0,42778,43333,40556,33889,118889,59444,33625,25125,17375,20750,19500,9750,15925,11750,25083,31500,33571,10000,0,0
24/04/2025,15375,13000,0,0,0,40556,44111,41667,35556,118889,55000,32625,25125,17375,20750,19500,9750,15925,11750,25083,31583,33571,10000,0,0
25/04/2025,15375,13000,0,0,0,39222,42667,41111,35556,120000,51333,32625,25125,17375,20750,19500,9750,15925,11750,25000,31500,33571,10000,0,0
